,0.193694,0.637566,0.674389,0.651223
,0.411765,0.460784,0.372549,0.784314
,0.410256,0.538462,0.660256,0.487179
,0.400000,0.612121,0.519481,0.623377
,0.436232,0.568116,0.593939,0.533333
,0.420426,0.505319,0.497391,0.511304
,0.417874,0.606061,0.734300,0.685990
,0.350000,0.690476,0.477778,0.455556
,0.470588,0.586538,0.619910,0.583710
,0.583333,0.527778,0.777778,0.527778
,0.492308,0.444444,0.549451,0.395604
,0.324561,0.561404,0.527778,0.824074
,0.352381,0.459048,0.600000,0.607843
,0.476812,0.609091,0.782609,0.620290
,0.298701,0.571429,0.457143,0.600000
,0.328455,0.648780,0.590000,0.656667
,0.315789,0.550265,0.442105,0.589474
,0.461039,0.514286,0.597403,0.519481
,0.525641,0.527778,0.641026,0.564103
,0.342995,0.494983,0.488215,0.643098
,0.411429,0.512000,0.476190,0.722222
,0.495192,0.739583,0.567308,0.528846
,0.539062,0.640625,0.640625,0.671875
,0.427807,0.647727,0.611765,0.588235
,0.606061,0.636364,0.533333,0.600000
,0.552941,0.552941,0.596639,0.596639
,0.483516,0.523810,0.641026,0.670330
,0.280556,0.588889,0.572222,0.477778
,0.502404,0.581731,0.649038,0.543269
,0.530612,0.612245,0.693878,0.632653
,0.404167,0.608333,0.491071,0.491071
,0.375000,0.777778,0.611111,0.583333
,0.571429,0.743590,0.571429,0.523810
,0.388664,0.663968,0.574899,0.578947
,0.428571,0.484848,0.628571,0.342857
,0.308081,0.587879,0.592975,0.570248
,0.307692,0.512821,0.452381,0.642857
,0.313333,0.592857,0.613333,0.880000
,0.342857,0.654286,0.678623,0.618364
,0.714286,0.575758,0.600000,0.828571
,0.302413,0.598958,0.640427,0.545491
,0.555556,0.555556,0.722222,0.611111
,0.622549,0.617647,0.687500,0.666667
,0.419872,0.597222,0.391026,0.608974
,0.377404,0.677885,0.543269,0.543269
,0.336667,0.557143,0.620000,0.753333
,0.500000,0.660870,0.763636,0.672727
,0.333333,0.538462,0.537037,0.648148
,0.226943,0.698946,0.651515,0.758235
,0.331169,0.571429,0.428571,0.771429
,0.468750,0.587500,0.737500,0.612500
,0.345679,0.455026,0.605128,0.533333
,0.550296,0.564103,0.589744,0.564103
,0.401786,0.601190,0.493750,0.543750
,0.428571,0.428571,0.428571,0.828571
,0.352564,0.525641,0.472222,0.777778
,0.545455,0.454545,0.628571,0.400000
,0.579365,0.553571,0.634921,0.603175
,0.433594,0.460938,0.523438,0.726562
,0.378893,0.567474,0.452206,0.650735
,0.460000,0.650000,0.640000,0.586667
,0.268466,0.565341,0.542614,0.659091
,0.575630,0.773109,0.401786,0.366071
,0.370370,0.522569,0.579125,0.491582
,0.365275,0.485769,0.470588,0.619608
,0.365000,0.490000,0.640000,0.570000
,0.486772,0.644444,0.650794,0.671958
,0.437247,0.634503,0.645604,0.574176
,0.487179,0.564103,0.638889,0.472222
,0.495192,0.656250,0.682692,0.682692
,0.769697,0.773333,0.727273,0.753247
,0.388571,0.520000,0.446429,0.779762
,0.438017,0.418182,0.436364,0.654545
,0.433333,0.471111,0.583333,0.601852
,0.300000,0.596639,0.619608,0.839216
,0.500000,0.553846,0.600000,0.700000
,0.347701,0.752874,0.544643,0.580357
,0.381988,0.608696,0.448052,0.409091
,0.555184,0.572464,0.482517,0.524476
,0.636364,0.676923,0.666667,0.727273
,0.443137,0.428571,0.607843,0.443137
,0.583333,0.600000,0.611111,0.674603
,0.473958,0.677083,0.697917,0.552083
,0.375000,0.597222,0.583333,0.652778
,0.528571,0.571429,0.673469,0.653061
,0.626263,0.454545,0.622222,0.533333
,0.462271,0.604827,0.497744,0.560902
,0.231868,0.637255,0.634432,0.760440
,0.400000,0.444444,0.404762,0.571429
,0.360556,0.765556,0.665909,0.652273
,0.298103,0.583333,0.517615,0.550136
,0.436275,0.385417,0.382353,0.539216
,0.456790,0.705128,0.666667,0.654321
,0.474359,0.512821,0.527778,0.694444
,0.363437,0.604598,0.663344,0.616833
,0.380252,0.592437,0.629464,0.602679
,0.535714,0.535714,0.785714,0.571429
,0.538889,0.535714,0.522222,0.477778
,0.619048,0.444444,0.523810,0.571429
,0.628099,0.454545,0.254545,0.545455
,0.549107,0.544643,0.598214,0.723214
,0.500000,0.333333,0.530612,0.734694
,0.754545,0.660000,0.781818,0.672727
,0.491770,0.572650,0.427984,0.469136
,0.636364,0.636364,0.600000,0.700000
,0.410256,0.682540,0.615385,0.630769
,0.406250,0.580357,0.526786,0.553571
,0.462810,0.490909,0.490909,0.636364
,0.561224,0.357143,0.530612,0.612245
,0.583333,0.566667,0.766667,0.588889
,0.232143,0.607143,0.607143,0.583333
,0.379762,0.445000,0.707143,0.407143
,0.603175,0.753333,0.639456,0.653061
,0.389423,0.509615,0.496795,0.753205
,0.526316,0.421053,0.432099,0.802469
,0.363839,0.415179,0.468750,0.566964
,0.393162,0.423077,0.462963,0.833333
,0.497326,0.435294,0.386364,0.659091
,0.600000,0.714286,0.546667,0.520000
,0.293197,0.572903,0.528713,0.610561
,0.573099,0.722222,0.672515,0.637427
,0.269324,0.601449,0.495169,0.673913
,0.419118,0.734375,0.720588,0.698529
,0.415519,0.747184,0.648936,0.672872
,0.409091,0.616883,0.569697,0.484848
,0.414683,0.535714,0.480159,0.662698
,0.400407,0.708333,0.686992,0.727642
,0.484848,0.522222,0.494949,0.696970
,0.388571,0.651765,0.647619,0.704762
,0.397213,0.436585,0.632985,0.414634
,0.494118,0.537815,0.683333,0.483333
,0.280313,0.554107,0.603448,0.754642
,0.527778,0.722222,0.680556,0.611111
,0.418182,0.568182,0.498182,0.621818
,0.547619,0.603175,0.591667,0.558333
,0.416084,0.629371,0.606061,0.666667
,0.427083,0.637500,0.487500,0.545833
,0.354545,0.584416,0.654545,0.521212
,0.481793,0.583333,0.700000,0.652941
,0.583333,0.464286,0.566667,0.700000
,0.430288,0.610577,0.533654,0.649038
,0.533333,0.578231,0.573333,0.693333
,0.653846,0.857143,0.797619,0.773810
,0.533835,0.508772,0.523810,0.714286
,0.449495,0.266667,0.646465,0.383838
,0.254167,0.544643,0.675000,0.675000
,0.370370,0.416667,0.481481,0.888889
,0.500000,0.786787,0.570988,0.521605
,0.255255,0.737654,0.693694,0.714715
,0.392157,0.441667,0.462185,0.747899
,0.333333,0.444444,0.444444,0.833333
,0.427807,0.511364,0.588235,0.682353
,0.518182,0.800000,0.560000,0.560000
,0.378151,0.334821,0.554622,0.621849
,0.509615,0.365385,0.375000,0.708333
,0.352273,0.545455,0.537500,0.712500
,0.409091,0.598930,0.625000,0.795455
,0.636364,0.545455,0.275000,0.575000
,0.326389,0.625000,0.500000,0.597222
,0.490323,0.483871,0.610000,0.636667
,0.524038,0.458333,0.509615,0.798077
,0.303689,0.540107,0.608696,0.458498
,0.613333,0.466667,0.671429,0.557143
,0.420455,0.522727,0.475000,0.725000
,0.486022,0.546667,0.576037,0.483871
,0.352941,0.435345,0.584034,0.609244
,0.479339,0.545455,0.472727,0.618182
,0.466146,0.578125,0.692708,0.609375
,0.430556,0.589286,0.727778,0.572222
,0.423077,0.607143,0.659341,0.571429
,0.607143,0.585714,0.728571,0.557143
,0.399381,0.673203,0.677632,0.598684
,0.442935,0.538043,0.619318,0.539773
,0.377551,0.404762,0.530612,0.734694
,0.677778,0.533333,0.476190,0.809524
,0.351667,0.556667,0.583333,0.623333
,0.581250,0.512500,0.487500,0.662500
,0.343915,0.548148,0.549451,0.776557
,0.182009,0.722545,0.750969,0.754199
,0.258333,0.612500,0.750000,0.616667
,0.461905,0.602041,0.609524,0.571429
,0.613095,0.630952,0.702381,0.607143
,0.522222,0.666667,0.476190,0.476190
,0.449275,0.500000,0.707071,0.606061
,0.271739,0.580144,0.625858,0.589245
,0.507353,0.514706,0.593750,0.625000
,0.378917,0.582846,0.597341,0.667616
,0.306373,0.573529,0.651961,0.730392
,0.503676,0.609375,0.654412,0.610294
,0.344933,0.650376,0.525031,0.537241
,0.476923,0.538462,0.488889,0.488889
,0.364583,0.479167,0.479167,0.812500
,0.322581,0.577061,0.633333,0.507407
,0.364583,0.493056,0.743056,0.576389
,0.369048,0.523810,0.662500,0.462500
,0.591716,0.653846,0.641026,0.666667
,0.548077,0.520833,0.461538,0.403846
,0.615385,0.676923,0.757576,0.727273
a,0.572414,0.735632,0.680000,0.628571
a,0.584286,0.601190,0.751429,0.557143
a,0.584770,0.698276,0.690476,0.583333
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.584828,0.738506,0.697143,0.645714
a,0.589286,0.678571,0.738095,0.625000
a,0.598214,0.696429,0.732143,0.619048
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.575172,0.729885,0.674286,0.622857
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.581333,0.752778,0.754667,0.706667
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.599702,0.657738,0.758929,0.616071
a,0.578571,0.595238,0.751429,0.568571
a,0.589286,0.678571,0.738095,0.625000
a,0.583448,0.614943,0.708571,0.548571
a,0.605714,0.616071,0.760000,0.577143
a,0.589286,0.678571,0.738095,0.625000
a,0.573793,0.612069,0.711429,0.540000
a,0.558621,0.758621,0.702857,0.651429
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.612857,0.630952,0.745714,0.585714
a,0.590000,0.571429,0.774286,0.545714
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.605714,0.616071,0.760000,0.577143
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.575714,0.601190,0.745714,0.562857
a,0.579310,0.623563,0.700000,0.540000
a,0.589286,0.678571,0.738095,0.625000
a,0.588000,0.738889,0.746667,0.693333
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
a,0.592857,0.583333,0.768571,0.557143
a,0.589286,0.678571,0.738095,0.625000
a,0.581897,0.698276,0.696429,0.589286
a,0.589286,0.678571,0.738095,0.625000
a,0.589286,0.678571,0.738095,0.625000
b,0.496528,0.775463,0.525463,0.469907
b,0.502252,0.774775,0.537037,0.495370
b,0.487613,0.777027,0.553241,0.497685
b,0.490741,0.777778,0.527778,0.476852
b,0.507246,0.704545,0.541063,0.429952
b,0.510870,0.696970,0.548309,0.437198
b,0.516204,0.777778,0.523148,0.490741
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.493243,0.779279,0.555556,0.500000
b,0.490741,0.782407,0.550926,0.500000
b,0.503378,0.777027,0.543981,0.497685
b,0.500000,0.719697,0.531401,0.420290
b,0.493056,0.791667,0.527778,0.486111
b,0.502415,0.714646,0.531401,0.420290
b,0.494213,0.780093,0.553241,0.506944
b,0.497685,0.777778,0.527778,0.472222
b,0.500000,0.719697,0.531401,0.420290
b,0.490741,0.777778,0.527778,0.476852
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.481481,0.796296,0.546296,0.495370
b,0.493056,0.796296,0.532407,0.490741
b,0.502315,0.782407,0.523148,0.481481
b,0.500000,0.719697,0.531401,0.420290
b,0.509259,0.763889,0.518519,0.472222
b,0.495370,0.791667,0.527778,0.486111
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.501157,0.770833,0.530093,0.465278
b,0.500000,0.719697,0.531401,0.420290
b,0.492117,0.786036,0.553241,0.506944
b,0.500000,0.719697,0.531401,0.420290
b,0.528935,0.756944,0.497685,0.479167
b,0.504505,0.770270,0.527778,0.490741
b,0.509662,0.699495,0.545894,0.434783
b,0.493056,0.773148,0.523148,0.476852
b,0.493056,0.773148,0.527778,0.472222
b,0.491898,0.780093,0.539352,0.488426
b,0.496528,0.784722,0.525463,0.479167
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.510417,0.775463,0.520833,0.488426
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.500000,0.719697,0.531401,0.420290
b,0.484954,0.789352,0.539352,0.488426
b,0.511574,0.768519,0.518519,0.481481
c,0.496753,0.863636,0.961039,0.857143
c,0.514610,0.860390,0.951299,0.860390
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.508117,0.873377,0.951299,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.507764,0.827922,0.909938,0.829193
c,0.512987,0.863636,0.954545,0.857143
c,0.503247,0.863636,0.948052,0.850649
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.500000,0.857143,0.961039,0.850649
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.508117,0.873377,0.944805,0.847403
c,0.501623,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.510870,0.788961,0.940994,0.791925
c,0.495130,0.860390,0.957792,0.853896
c,0.509740,0.870130,0.954545,0.857143
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.500000,0.870130,0.948052,0.850649
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
c,0.495130,0.860390,0.957792,0.853896
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.501157,0.747685,0.520833,0.488426
d,0.513285,0.767677,0.519324,0.466184
d,0.505787,0.743056,0.502315,0.488426
d,0.504831,0.785354,0.512077,0.454106
d,0.487269,0.752315,0.525463,0.483796
d,0.504831,0.785354,0.512077,0.454106
d,0.486111,0.754630,0.527778,0.486111
d,0.502222,0.766204,0.511111,0.471111
d,0.500000,0.745370,0.518519,0.490741
d,0.510135,0.750000,0.516204,0.474537
d,0.515700,0.762626,0.524155,0.471014
d,0.504831,0.785354,0.512077,0.454106
d,0.515700,0.762626,0.524155,0.471014
d,0.489583,0.747685,0.520833,0.479167
d,0.495495,0.747748,0.537037,0.490741
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.520531,0.767677,0.524155,0.471014
d,0.491898,0.743056,0.516204,0.474537
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.502252,0.743243,0.527778,0.481481
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.513889,0.750000,0.527778,0.495370
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.506944,0.736111,0.500000,0.486111
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.516204,0.740741,0.495370,0.509259
d,0.509259,0.726852,0.504630,0.481481
d,0.494444,0.787037,0.513333,0.486667
d,0.504505,0.752252,0.523148,0.486111
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.509868,0.778509,0.510965,0.493421
d,0.489583,0.756944,0.525463,0.488426
d,0.504831,0.785354,0.512077,0.454106
d,0.504831,0.785354,0.512077,0.454106
d,0.506944,0.736111,0.504630,0.500000
d,0.497748,0.752252,0.532407,0.495370
d,0.504831,0.785354,0.512077,0.454106
d,0.487269,0.752315,0.525463,0.483796
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.596273,0.922078,0.919255,0.925466
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.590062,0.935065,0.925466,0.925466
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.622671,0.925325,0.916149,0.916149
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.600932,0.931818,0.916149,0.916149
e,0.590062,0.928571,0.919255,0.919255
e,0.605590,0.915584,0.906832,0.913043
e,0.588509,0.931818,0.922360,0.922360
e,0.591615,0.925325,0.916149,0.916149
e,0.588509,0.931818,0.922360,0.922360
e,0.590774,0.877976,0.913690,0.872024
e,0.588509,0.931818,0.922360,0.922360
e,0.596273,0.928571,0.925466,0.925466
e,0.588509,0.931818,0.922360,0.922360
e,0.597826,0.931818,0.922360,0.928571
e,0.604885,0.830460,0.833333,0.809524
e,0.588509,0.931818,0.922360,0.922360
e,0.594720,0.938312,0.916149,0.916149
e,0.588509,0.931818,0.922360,0.922360
e,0.618012,0.928571,0.931677,0.931677
e,0.588509,0.931818,0.922360,0.922360
e,0.611607,0.877976,0.925595,0.872024
e,0.588509,0.931818,0.922360,0.922360
e,0.596273,0.922078,0.931677,0.919255
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.590062,0.928571,0.919255,0.919255
e,0.588509,0.931818,0.922360,0.922360
e,0.611607,0.872024,0.913690,0.883929
e,0.588509,0.931818,0.922360,0.922360
e,0.611801,0.922078,0.913043,0.913043
e,0.604037,0.918831,0.909938,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.600932,0.925325,0.928571,0.928571
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
e,0.599379,0.922078,0.900621,0.900621
e,0.588509,0.931818,0.922360,0.922360
e,0.588509,0.931818,0.922360,0.922360
f,0.513889,0.805556,0.777778,0.712963
f,0.530093,0.810185,0.763889,0.689815
f,0.513889,0.805556,0.777778,0.712963
f,0.560185,0.833333,0.750000,0.703704
f,0.513889,0.805556,0.777778,0.712963
f,0.527778,0.814815,0.768519,0.694444
f,0.513889,0.805556,0.777778,0.712963
f,0.529915,0.851852,0.752137,0.726496
f,0.508547,0.657407,0.726496,0.675214
f,0.519231,0.662037,0.705128,0.653846
f,0.513889,0.805556,0.777778,0.712963
f,0.553241,0.847222,0.763889,0.717593
f,0.513889,0.805556,0.777778,0.712963
f,0.543981,0.819444,0.773148,0.689815
f,0.532051,0.634259,0.705128,0.636752
f,0.518519,0.814815,0.787037,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.537037,0.805556,0.759259,0.675926
f,0.519231,0.875000,0.756410,0.739316
f,0.495726,0.685185,0.752137,0.666667
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.512821,0.861111,0.777778,0.777778
f,0.513889,0.805556,0.777778,0.712963
f,0.519231,0.680556,0.705128,0.662393
f,0.500000,0.888889,0.769231,0.760684
f,0.493590,0.680556,0.756410,0.662393
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.534188,0.648148,0.683761,0.632479
f,0.539352,0.800926,0.754630,0.671296
f,0.513889,0.805556,0.777778,0.712963
f,0.519231,0.662037,0.705128,0.653846
f,0.513889,0.805556,0.777778,0.712963
f,0.495726,0.638889,0.752137,0.658120
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.553241,0.837963,0.763889,0.708333
f,0.513889,0.805556,0.777778,0.712963
f,0.513889,0.805556,0.777778,0.712963
f,0.513514,0.860360,0.726496,0.735043
f,0.512821,0.675926,0.717949,0.666667
f,0.514957,0.884259,0.773504,0.756410
f,0.523148,0.824074,0.777778,0.703704
f,0.510684,0.865741,0.782051,0.773504
f,0.476496,0.671296,0.790598,0.653846
g,0.600470,0.810811,0.666667,0.690821
g,0.623972,0.840295,0.695652,0.700483
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.600225,0.763514,0.680556,0.685185
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.576216,0.826577,0.702222,0.715556
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.577297,0.815315,0.686667,0.704444
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.600225,0.768018,0.689815,0.680556
g,0.593468,0.763514,0.689815,0.671296
g,0.576842,0.824561,0.709474,0.709474
g,0.600470,0.810811,0.666667,0.690821
g,0.615746,0.837838,0.693237,0.693237
g,0.600470,0.810811,0.666667,0.690821
g,0.568649,0.819820,0.691111,0.713333
g,0.600470,0.810811,0.666667,0.690821
g,0.588108,0.833333,0.708889,0.722222
g,0.599099,0.765766,0.682870,0.682870
g,0.586712,0.831081,0.685185,0.671296
g,0.582207,0.826577,0.675926,0.662037
g,0.610746,0.800439,0.712719,0.695175
g,0.600470,0.810811,0.666667,0.690821
g,0.601645,0.813268,0.664251,0.688406
g,0.618096,0.832924,0.688406,0.688406
g,0.600470,0.810811,0.666667,0.690821
g,0.597973,0.831081,0.696759,0.682870
g,0.600470,0.810811,0.666667,0.690821
g,0.605170,0.800983,0.661836,0.695652
g,0.603604,0.770270,0.687500,0.692130
g,0.595789,0.824561,0.675789,0.701053
g,0.613396,0.828010,0.683575,0.683575
g,0.587838,0.824324,0.673611,0.659722
g,0.600470,0.810811,0.666667,0.690821
g,0.605170,0.800983,0.661836,0.695652
g,0.587838,0.824324,0.673611,0.659722
g,0.600470,0.810811,0.666667,0.690821
g,0.584865,0.831081,0.708889,0.717778
g,0.600470,0.810811,0.666667,0.690821
g,0.600470,0.810811,0.666667,0.690821
g,0.604730,0.781532,0.708333,0.685185
g,0.570811,0.815315,0.695556,0.713333
g,0.600470,0.810811,0.666667,0.690821
h,0.502857,0.817143,0.691176,0.691176
h,0.491162,0.765152,0.664141,0.689394
h,0.496032,0.711111,0.653439,0.589947
h,0.511429,0.800000,0.673529,0.673529
h,0.496212,0.755051,0.654040,0.704545
h,0.501429,0.820000,0.694118,0.694118
h,0.510000,0.802857,0.676471,0.676471
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.504286,0.814286,0.688235,0.688235
h,0.490741,0.711111,0.669312,0.605820
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.487075,0.682857,0.689076,0.638655
h,0.511429,0.800000,0.673529,0.673529
h,0.477922,0.802597,0.676471,0.681818
h,0.487075,0.682857,0.689076,0.638655
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.497354,0.708333,0.656085,0.608466
h,0.485714,0.685714,0.691877,0.635854
h,0.477922,0.792208,0.676471,0.697861
h,0.501429,0.820000,0.694118,0.694118
h,0.488095,0.700000,0.674603,0.605820
h,0.486772,0.680556,0.687831,0.650794
h,0.501429,0.820000,0.694118,0.694118
h,0.501429,0.820000,0.694118,0.694118
h,0.490347,0.724324,0.650794,0.597884
h,0.501429,0.820000,0.694118,0.694118
h,0.492063,0.697222,0.666667,0.592593
h,0.501429,0.820000,0.694118,0.694118
h,0.481572,0.764128,0.638889,0.694444
h,0.502857,0.817143,0.691176,0.691176
h,0.489899,0.772727,0.666667,0.661616
h,0.501429,0.820000,0.694118,0.694118
h,0.502646,0.708333,0.656085,0.587302
h,0.480272,0.697143,0.703081,0.624650
h,0.482993,0.691429,0.697479,0.630252
h,0.501429,0.820000,0.694118,0.694118
h,0.480272,0.697143,0.703081,0.624650
