	0.505051	0.502415	0.608696	0.000000	0.416667	0.690476	0.479167	0.500000	0.023810	0.583333	0.000000	0.000000
	0.637860	0.634615	0.570513	0.000000	0.333333	0.453704	0.000000	0.018519	0.398148	0.462963	0.861111	0.657407
	0.577778	0.571429	0.617512	0.745455	0.440000	0.280000	0.472727	0.880000	0.980000	0.000000	0.120000	0.600000
	0.703125	0.554264	0.556202	0.000000	0.170543	0.000000	0.341085	0.344961	0.275194	0.502326	0.460465	0.427907
	0.439560	0.433333	0.722222	0.600000	0.600000	0.000000	0.500000	0.700000	0.250000	0.000000	0.450000	0.750000
	0.656250	0.406250	0.156250	1.000000	0.944444	0.666667	0.800000	0.000000	0.000000	0.333333	0.000000	0.000000
	0.633333	0.619048	0.627706	0.090909	0.763636	0.090909	0.490909	0.981818	0.454545	0.654545	0.290909	0.000000
	0.731818	0.631818	0.604545	0.053571	0.551020	0.000000	0.642857	0.673469	0.469388	0.437500	0.714286	0.095238
	0.672794	0.714286	0.717857	0.356061	0.537879	0.008264	0.636364	0.992424	0.272727	0.050000	0.308333	0.490909
	0.800000	0.800000	0.709091	0.187500	0.583333	0.000000	0.535714	0.809524	0.238095	0.214286	0.666667	0.047619
	0.631884	0.587879	0.527273	0.062500	0.425000	0.350000	0.587500	0.437500	0.000000	0.485714	0.000000	0.000000
	0.496667	0.524306	0.690972	0.000000	0.444444	0.625000	0.500000	0.578125	0.031250	0.500000	0.078125	0.000000
	0.572368	0.601307	0.784314	0.166667	0.380952	0.600000	0.888889	0.916667	0.266667	0.527778	0.111111	0.000000
	0.613636	0.677273	0.713636	0.000000	0.428571	0.551020	0.142857	0.918367	0.469388	0.270833	0.000000	0.000000
	0.675958	0.647857	0.635000	0.000000	0.375776	0.326087	0.491071	0.304348	0.000000	0.294872	0.000000	0.000000
	0.885135	0.465278	0.469907	0.730769	0.807692	0.750000	0.385417	0.979167	0.406250	0.000000	0.635417	0.000000
	0.652778	0.847222	0.652778	0.375000	0.562500	0.875000	0.875000	1.000000	1.000000	0.187500	0.812500	0.875000
	0.500000	0.590909	0.530303	0.375000	0.875000	0.416667	1.000000	0.937500	0.250000	0.812500	0.187500	0.000000
	0.617225	0.521739	0.558352	0.778846	0.711538	0.417582	0.500000	0.923077	0.912088	0.000000	0.093750	0.666667
	0.704348	0.666667	0.509091	0.600000	0.712500	0.250000	0.475000	0.800000	0.800000	0.657143	0.014286	0.085714
	0.596316	0.612605	0.512246	0.037634	0.625000	0.608871	0.315860	0.461022	0.553763	0.118280	0.465054	0.267473
	0.538462	0.611111	0.722222	0.000000	0.500000	0.500000	0.375000	0.875000	0.875000	0.750000	0.500000	0.125000
	0.461538	0.497354	0.751323	0.000000	0.466667	0.622222	0.511111	0.822222	0.711111	0.488889	0.222222	0.000000
	0.503968	0.537452	0.633205	0.128205	0.326389	0.694444	0.217391	0.192029	0.663043	0.090301	0.543478	0.097826
	0.670833	0.572581	0.467742	0.590909	0.833333	0.783333	0.563636	0.860000	0.960000	0.000000	0.060000	0.620000
	0.428571	0.584416	0.662338	0.000000	0.657143	0.600000	0.150000	1.000000	0.742857	0.750000	0.464286	0.071429
	0.562222	0.770455	0.543182	0.066667	0.714286	0.522222	0.352381	0.733333	1.000000	0.038095	0.809524	0.366667
	0.606880	0.580808	0.606061	0.000000	0.384615	0.230769	0.468750	0.785714	0.702381	0.541667	0.809524	0.071429
	0.766234	0.514286	0.485714	0.550000	0.650000	0.750000	0.450000	0.750000	0.562500	0.000000	0.400000	0.250000
	0.719758	0.609127	0.775794	0.119048	0.865079	0.468254	0.666667	1.000000	0.704762	0.723810	0.542857	0.304762
	0.818750	0.831250	0.843750	0.571429	0.800000	0.200000	0.857143	1.000000	0.828571	0.472222	0.966667	0.333333
	0.552109	0.569231	0.825641	0.000000	0.229947	0.556150	0.200000	0.929412	0.417647	0.622222	0.147059	0.000000
	0.511278	0.540741	0.762963	0.000000	0.428571	0.514286	0.400000	0.833333	0.466667	0.200000	0.266667	0.000000
	0.480159	0.646825	0.559524	0.683333	0.351852	0.000000	0.900000	0.981481	0.055556	0.383333	0.888889	0.666667
	0.647696	0.697222	0.569444	0.380952	0.726190	0.535714	0.773810	0.928571	0.071429	0.115385	0.666667	0.000000
	0.612364	0.619328	0.796639	0.000000	0.419173	0.193609	0.163339	0.571429	0.359023	0.255898	0.109023	0.000000
	0.696296	0.612121	0.713939	0.047368	0.627778	0.494444	0.452632	0.911111	0.205556	0.331579	0.027778	0.000000
	0.562963	0.582418	0.523810	0.603175	0.047619	0.000000	0.730159	0.873016	0.063492	0.428571	0.587302	0.730159
	0.665625	0.659375	0.640625	0.649351	0.064935	0.528571	0.883117	0.649351	0.828571	0.333333	0.500000	0.133333
	0.721805	0.674603	0.690476	0.800000	1.000000	0.714286	0.533333	1.000000	0.541667	0.033333	0.800000	0.583333
	0.514000	0.621951	0.544715	0.214286	0.111111	0.410256	0.705357	0.937500	0.346154	0.625000	0.419643	0.048077
	0.648148	0.611111	0.722222	0.000000	0.291667	0.500000	0.166667	0.958333	0.375000	0.583333	0.666667	0.208333
	0.635417	0.676471	0.617647	0.333333	0.541667	0.000000	0.708333	0.833333	0.625000	0.229167	0.520833	0.475000
	0.586538	0.552083	0.885417	0.133333	0.560000	0.760000	0.416667	1.000000	0.200000	0.833333	0.350000	0.050000
	0.776316	0.617284	0.617284	0.904762	0.904762	0.476190	0.722222	1.000000	0.722222	0.055556	0.555556	0.166667
	0.677521	0.623323	0.619195	0.000000	0.508772	0.486842	0.258373	0.392344	0.000000	0.296651	0.000000	0.000000
	0.502601	0.506878	0.674074	0.558442	0.393939	0.000000	0.171429	0.676190	0.419048	0.000000	0.000000	0.566667
	0.672065	0.594542	0.668616	0.051282	0.572650	0.128205	0.632479	0.777778	0.675214	0.453704	0.592593	0.101852
	0.577778	0.569231	0.682051	0.520000	0.050000	0.000000	0.580000	0.850000	0.075000	0.100000	0.750000	0.375000
	0.624242	0.487013	0.422078	0.325000	0.771429	0.657143	0.850000	0.371429	0.257143	0.225000	0.000000	0.000000
	0.721429	0.735714	0.735714	0.171429	0.800000	0.733333	0.857143	1.000000	0.933333	0.535714	0.750000	0.583333
	0.630643	0.606803	0.731973	0.505556	0.338889	0.000000	0.065476	0.684524	0.409091	0.000000	0.005952	0.422078
	0.786561	0.855372	0.780992	0.343750	0.910714	0.017857	0.937500	1.000000	0.696429	0.357143	0.857143	0.061224
	0.659722	0.763889	0.628472	0.060606	0.333333	0.000000	0.681818	0.863636	0.015152	0.008333	0.433333	0.375000
	0.760000	0.589286	0.589286	0.177778	0.466667	0.000000	0.775000	0.975000	0.468750	0.375000	0.825000	0.750000
a	0.766667	0.805556	0.722222	0.611111	0.861111	0.666667	0.968750	0.812500	0.750000	0.906250	0.843750	0.781250
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.816000	0.795455	0.795455	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.968750	0.843750	1.000000
a	0.782051	0.745562	0.769231	0.577778	0.861111	0.666667	0.777778	0.777778	0.750000	0.675000	0.843750	0.875000
a	0.773333	0.770833	0.756944	0.638889	0.861111	0.666667	0.968750	0.812500	0.750000	0.906250	0.843750	0.906250
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.808000	0.787879	0.803030	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.937500	0.843750	1.000000
a	0.806667	0.736111	0.736111	0.611111	0.861111	0.666667	0.968750	0.843750	0.812500	0.906250	0.906250	1.000000
a	0.766667	0.805556	0.722222	0.611111	0.861111	0.666667	0.968750	0.812500	0.750000	0.906250	0.843750	0.781250
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
a	0.800000	0.795455	0.810606	0.611111	0.861111	0.888889	0.968750	0.812500	1.000000	0.906250	0.843750	1.000000
b	0.658009	0.656250	0.638393	0.781818	0.509091	0.068182	0.800000	0.727273	0.795455	0.963636	0.854545	0.590909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.590909	0.677885	0.572115	0.818182	0.386364	0.090909	0.800000	0.636364	0.954545	0.800000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.722689	0.663866	0.655462	0.916667	0.400000	0.083333	0.800000	0.672727	0.727273	0.745455	0.763636	0.659091
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.590909	0.677885	0.572115	0.818182	0.386364	0.090909	0.800000	0.636364	0.954545	0.800000	0.727273	0.840909
b	0.585859	0.653846	0.596154	0.872727	0.386364	0.090909	0.800000	0.636364	0.954545	0.800000	0.727273	0.886364
b	0.580808	0.649038	0.600962	0.890909	0.386364	0.090909	0.800000	0.636364	0.954545	0.800000	0.727273	0.886364
b	0.590909	0.677885	0.581731	0.763636	0.477273	0.090909	0.800000	0.636364	0.954545	0.890909	0.727273	0.840909
b	0.681818	0.671875	0.619792	0.954545	0.545455	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.560606	0.620192	0.629808	0.945455	0.386364	0.090909	0.854545	0.636364	0.954545	0.800000	0.727273	0.886364
b	0.712121	0.661458	0.609375	0.954545	0.409091	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
b	0.717172	0.656250	0.604167	0.954545	0.386364	0.090909	1.000000	0.636364	0.954545	1.000000	0.727273	0.840909
c	0.546667	0.951389	0.562500	0.916667	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.750000
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.533333	0.955128	0.596154	0.866667	0.638889	0.416667	1.000000	0.000000	0.000000	0.825000	0.750000	0.625000
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.513333	0.948718	0.602564	0.911111	0.638889	0.416667	1.000000	0.000000	0.000000	0.825000	0.750000	0.593750
c	0.533333	0.955128	0.596154	0.866667	0.638889	0.416667	1.000000	0.000000	0.000000	0.825000	0.750000	0.625000
c	0.520000	0.942308	0.583333	0.866667	0.638889	0.416667	1.000000	0.000000	0.000000	0.825000	0.812500	0.625000
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.493333	0.916667	0.557692	0.933333	0.638889	0.416667	1.000000	0.093750	0.000000	0.875000	0.812500	0.625000
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.500000	0.923077	0.589744	0.911111	0.638889	0.416667	1.000000	0.031250	0.000000	0.825000	0.812500	0.625000
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.533333	0.955128	0.596154	0.866667	0.638889	0.416667	1.000000	0.000000	0.000000	0.825000	0.750000	0.625000
c	0.553333	0.986111	0.569444	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.781250	0.781250	0.687500
c	0.566667	0.972222	0.583333	0.833333	0.694444	0.611111	1.000000	0.250000	0.000000	0.906250	0.781250	0.687500
d	0.621212	0.653846	0.557692	0.163636	0.727273	0.750000	0.981818	0.636364	0.750000	0.890909	0.750000	0.886364
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.727273	0.677083	0.614583	0.136364	0.500000	0.977273	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.606061	0.649038	0.562500	0.163636	0.568182	0.863636	0.981818	0.636364	0.750000	0.890909	0.727273	0.750000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.731092	0.689076	0.663866	0.150000	0.550000	0.875000	0.800000	0.672727	0.750000	0.763636	0.800000	0.727273
d	0.731602	0.678571	0.642857	0.127273	0.636364	0.750000	0.818182	0.709091	0.750000	0.709091	0.800000	0.886364
d	0.621212	0.653846	0.567308	0.163636	0.568182	0.795455	0.981818	0.636364	0.750000	0.927273	0.727273	0.750000
d	0.606061	0.673077	0.567308	0.163636	0.704545	0.750000	0.981818	0.636364	0.750000	0.890909	0.727273	0.840909
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.757576	0.642857	0.625000	0.109091	0.509091	0.931818	0.781818	0.709091	0.750000	0.763636	0.781818	0.750000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
d	0.752525	0.651042	0.588542	0.136364	0.409091	0.954545	0.977273	0.636364	1.000000	0.863636	0.727273	1.000000
e	0.875000	0.805556	0.805556	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.843750	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.722222	0.801282	0.724359	0.625000	0.875000	0.781250	0.800000	0.718750	0.875000	0.750000	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.854167	0.812500	0.812500	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.656250
e	0.708333	0.788462	0.724359	0.825000	0.875000	0.531250	1.000000	0.687500	0.656250	0.850000	0.781250	0.593750
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.857143	0.833333	0.845238	0.625000	0.900000	0.687500	0.800000	0.750000	0.687500	0.775000	0.775000	0.468750
e	0.708333	0.788462	0.750000	0.625000	0.875000	0.781250	0.800000	0.718750	0.875000	0.825000	0.781250	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.715278	0.794872	0.743590	0.825000	0.875000	0.531250	1.000000	0.687500	0.687500	0.825000	0.781250	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
e	0.861111	0.819444	0.819444	0.781250	0.875000	0.781250	1.000000	0.718750	0.875000	0.781250	0.750000	0.625000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.636364	0.750000	0.612500	0.568182	0.909091	0.484848	0.590909	0.727273	0.121212	0.522727	0.666667	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.878788	0.725000	0.700000	0.545455	1.000000	0.696970	0.386364	1.000000	0.181818	0.250000	1.000000	0.121212
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.765152	0.722222	0.638889	0.606061	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.060606
f	0.624242	0.737500	0.587500	0.568182	0.909091	0.575758	0.590909	0.727273	0.121212	0.500000	0.666667	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.636364	0.750000	0.600000	0.568182	0.909091	0.515152	0.590909	0.727273	0.121212	0.500000	0.666667	0.000000
f	0.765152	0.722222	0.638889	0.636364	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.090909
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.642424	0.756250	0.606250	0.568182	0.909091	0.484848	0.590909	0.727273	0.121212	0.500000	0.666667	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.734848	0.736111	0.666667	0.424242	1.000000	0.696970	0.454545	1.000000	0.181818	0.333333	1.000000	0.000000
f	0.860606	0.731250	0.706250	0.545455	1.000000	0.696970	0.409091	1.000000	0.181818	0.250000	1.000000	0.181818
g	0.642857	0.637255	0.627451	0.854167	0.583333	1.000000	0.916667	0.520833	1.000000	0.022727	0.568182	0.931818
g	0.676190	0.632353	0.661765	0.854167	0.583333	1.000000	0.916667	0.520833	1.000000	0.045455	0.704545	0.840909
g	0.661905	0.617647	0.647059	0.854167	0.583333	1.000000	0.916667	0.520833	1.000000	0.022727	0.568182	0.840909
g	0.657143	0.597285	0.669683	0.916667	0.583333	0.750000	0.933333	0.604167	0.916667	0.054545	0.772727	0.840909
g	0.661905	0.601810	0.665158	0.916667	0.583333	0.750000	0.933333	0.541667	0.854167	0.054545	0.772727	0.818182
g	0.690476	0.647059	0.676471	0.854167	0.583333	1.000000	0.958333	0.520833	1.000000	0.068182	0.704545	0.840909
g	0.661905	0.617647	0.647059	0.854167	0.583333	1.000000	0.916667	0.520833	1.000000	0.022727	0.568182	0.840909
